"approval-date","reimbursement-id","case-id","amazon-order-id","reason","sku","fnsku","asin","product-name","condition","currency-unit","amount-per-unit","amount-total","quantity-reimbursed-cash","quantity-reimbursed-inventory","quantity-reimbursed-total","original-reimbursement-id","original-reimbursement-type"
"2026-05-14T15:11:54+00:00","22034839831",,"112-5610092-2172215","CustomerServiceIssue","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","8.22","8.22","1","0","1",,
"2026-05-14T15:07:24+00:00","22037360521",,"112-2461502-7837058","CustomerServiceIssue","VSF-AWE6-G2","X004DC9D3H","B0BP1Y3CRM","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","NewItem","USD","34.84","34.84","1","0","1",,
"2026-05-14T14:53:28+00:00","22036427061",,"111-1892351-6916245","CustomerReturn","HR-0002J","X0048EXVMT","B0BWDS5B79","VIVOSUN Outdoor Handrail, 4 Step Stair Handrail, 54"" x 36"" Fits 1 to 4 Steps, Wrought Mattle Iron Handrail for Concrete Steps, Porch Steps, One-Step Assembly, Black","NewItem","USD","25.65","25.65","1","0","1",,
"2026-05-14T14:12:55+00:00","22034793231",,"111-9249713-3649839","CustomerReturn","311001-15x5NJ","X001F3MYOR","B00VWU37QG","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","12.35","12.35","1","0","1",,
"2026-05-14T13:37:44+00:00","22037335801",,"111-4164533-2308269","CustomerServiceIssue","311001-1x5NJ","X001F20MSD","B00UBLDSAW","VIVOSUN 5-Pack 1 Gallon Heavy Duty Thickened Nonwoven Fabric Pots Grow Bags with Handles","NewItem","USD","6.52","6.52","1","0","1",,
"2026-05-14T13:23:09+00:00","22038094581",,,"Lost_Warehouse","311001-25x5K","X000YNXR27","B00VWU30EK","VIVOSUN 5-Pack 25 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","CAD","10.73","32.19","3","0","3",,
"2026-05-14T13:11:02+00:00","22037271461",,"701-2390534-3567441","CustomerReturn","330101x2K","X0016VM6S7","B015PD8I7I","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","CAD","22.49","22.49","1","0","1",,
"2026-05-14T13:00:24+00:00","22038100411",,"112-6027741-0113806","CustomerReturn","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","15.23","15.23","1","0","1",,
"2026-05-14T13:00:17+00:00","22034755021",,"111-3129687-8608259","CustomerReturn","DT-001J","X002IPZG1J","B0887SFLMR","VIVOSUN Digital Timer Outlet 7 Day Programmable Digital Outlet Timer with 2 Independent Outlets 3 Prong, 20 on/Off Programs Groups, Countdown Setting, Indoor for Light Lamp, Fan?1Pack?","NewItem","USD","10.35","10.35","1","0","1",,
"2026-05-14T12:56:53+00:00","22034749821",,"111-1162662-6797007","CustomerReturn","311008-03x50J","X0013K75RD","B0132LPUTE","VIVOSUN 50-Pack 3 Gallon Grow Bags for Plants, Black-and-White Thick Plastic Bags for Potting Seedlings, and Rooting","NewItem","USD","9.71","9.71","1","0","1",,
"2026-05-14T12:42:29+00:00","22034280311",,"112-8002884-4214632","CustomerServiceIssue","NB-001J","X003SMLWKP","B0BWDZR3DG","VIVOSUN Liquid Nutrients Base A & B Bundle, Grow Big Hydroponic Fertilizer, Supports Vegetative and Flowering Stages for Outdoor, Indoor Plants, Best Plant Food, Set of Quarts","NewItem","USD","21.37","21.37","1","0","1",,
"2026-05-14T12:36:54+00:00","22037301491",,"112-6884460-5334612","CustomerReturn","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","8.06","8.06","1","0","1",,
"2026-05-14T12:08:42+00:00","22037290001",,"114-0203828-7678652","CustomerReturn","304113-27","X003CHTMET","B07PJ4VWF7","VIVOSUN S276 2.7x2.7 Grow Tent 32""x32""x63"", High Reflective Mylar with Observation Window and Floor Tray for Hydroponics Indoor Plant for VS1500","NewItem","USD","58.93","58.93","1","0","1",,
"2026-05-14T12:01:27+00:00","22034263701",,"113-7421069-6282618","CustomerReturn","305140-PEN","X003Y7ZWY1","B0CGZYKSGK","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Black White, UL Certified","NewItem","USD","18.31","18.31","1","0","1",,
"2026-05-14T11:16:42+00:00","22034675681",,"702-9893699-4375425","CustomerReturn","305131-PENK","X002ALDC3Z","B01M5IASHD","VIVOSUN Digital pH Meter, 0.01pH High Accuracy Pen Type pH Tester for Hydroponics, Household Drinking, Pool and Aquarium, Yellow, UL Certified","NewItem","CAD","7.79","7.79","1","0","1",,
"2026-05-14T10:52:34+00:00","22034658511",,"701-0355202-3261077","CustomerReturn","VSV-AZG8E42A-CA","X004AB7JB9","B0C6SCF6R1","VIVOSUN AeroZesh G8 Inline Duct Fan, Quiet 8"" 807 CFM Ventilation Exhaust Fan w/EC Motor and GrowHub E42A Temperature Humidity WiFi-Controller for Heating Cooling Booster, Grow Tents, Hydroponics","NewItem","CAD","107.01","107.01","1","0","1",,
"2026-05-14T10:52:21+00:00","22032734891",,"114-5241378-7856241","CustomerReturn","CBIN-H220","X003IJDL25","B0BML5MRRN","VIVOSUN 220 Gallon Outdoor Compost Bin, Expandable Composter, Easy to Setup & Large Capacity for Backyard, Lawn (Black with Gloves)","NewItem","USD","19.21","19.21","1","0","1",,
"2026-05-14T10:37:00+00:00","22035770711",,"112-0257195-2468226","CustomerServiceIssue","HR-0002B","X003XOJ0V1","B0CG1P8QZZ","VIVOSUN Outdoor Handrail, 4 Step Stair Handrail, 54"" x 36"" Fits 1 to 4 Steps, Wrought Mattle Iron Stair Railing with Curved Ends and Balusters for Concrete Steps, Porch Steps, One-Step Assembly, Black","NewItem","USD","49.90","49.90","1","0","1",,
"2026-05-14T10:34:46+00:00","22035787411",,"111-6023341-5969064","CustomerReturn","311021-5x5J","X0015UYMVN","B01I1D9OOU","VIVOSUN 5-Pack 5 Gallons Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Strap Handles Tan","NewItem","USD","8.78","8.78","1","0","1",,
"2026-05-14T10:29:55+00:00","22033821721",,"111-1162662-6797007","CustomerReturn","311008-03x50J","X0013K75RD","B0132LPUTE","VIVOSUN 50-Pack 3 Gallon Grow Bags for Plants, Black-and-White Thick Plastic Bags for Potting Seedlings, and Rooting","NewItem","USD","9.71","9.71","1","0","1",,
"2026-05-14T10:17:18+00:00","22035616301",,"113-7272941-9779419","CustomerServiceIssue","307203-46","X000VV26BZ","B01731MM90","VIVOSUN T5 Grow Light Bulbs 4 Ft 46 Inches, 54W 6500K HO Fluorescent Tubes Light Bulbs, Cool White T5 Bulb for 46 Inches T5 Light Fixtures, T5 Grow Lights for Indoor Plants, 4 Ft 54W Pack of 5","NewItem","USD","27.18","27.18","1","0","1",,
"2026-05-14T09:30:51+00:00","22034598071",,"112-1629441-7427448","CustomerServiceIssue","VSF-AWD4x2","X004181TK3","B0CMZFSLCL","VIVOSUN AeroWave D4, 4” Grow Tent Clip Fan with Detachable Hook, 3-Speed Strong & Quiet Airflow, Adjustable Airflow Angle for Hydroponics, Circulation & Cooling, Black, 2-Pack","NewItem","USD","25.35","25.35","1","0","1",,
"2026-05-14T08:52:37+00:00","22033759951",,,"Damaged_Warehouse","330101-01K","X000U6HQI9","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","CAD","5.80","5.80","1","0","1",,
"2026-05-14T08:48:48+00:00","22035522101",,"114-9754367-7979443","CustomerReturn","311001-3x5NJ","X001F28TSD","B00TF9E4UO","VIVOSUN 5-Pack 3 Gallon Plant Grow Bags Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","5.76","5.76","1","0","1",,
"2026-05-14T08:37:54+00:00","22035017121",,"111-1162662-6797007","CustomerReturn","311008-03x50J","X0013K75RD","B0132LPUTE","VIVOSUN 50-Pack 3 Gallon Grow Bags for Plants, Black-and-White Thick Plastic Bags for Potting Seedlings, and Rooting","NewItem","USD","9.71","9.71","1","0","1",,
"2026-05-14T08:34:20+00:00","22034567101",,"111-5044194-9277867","CustomerServiceIssue","330103CNJ","X001Z0D2H3","B074N2TTHP","VIVOSUN 48"" x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","34.91","34.91","1","0","1",,
"2026-05-14T08:21:03+00:00","22034557411",,"113-1423701-9101040","CustomerServiceIssue","330101x2NJ","X001YUGJ7J","B015PD8I7I","VIVOSUN 2 Pack Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","15.94","15.94","1","0","1",,
"2026-05-14T08:11:03+00:00","22035468761",,"113-8895575-4443400","CustomerReturn","306104-48J","X001J5TTHV","B074FV367K","VIVOSUN 4"" Flexible Aluminum Ducting, 8FT Air Duct Hose with 2 Clamps, Heavy-Duty Multi-Layer Dryer Vent Hose for Heating Cooling Ventilation and Duct Fan Systems","NewItem","USD","5.91","5.91","1","0","1",,
"2026-05-14T07:59:58+00:00","22035518421",,,"Damaged_Warehouse","AP-25","X003EKIAMT","B0BG2HJRGB","VIVOSUN Commercial Air Pump 634GPH, 25W, 40L/min 6 Outlet for Aquarium and Hydroponic Systems","NewItem","USD","7.97","7.97","1","0","1",,
"2026-05-14T07:59:39+00:00","22035518371",,"114-9876851-1299442","CustomerServiceIssue","VSC-GCC4","X004ETM2XR","B0D8PQQWM3","VIVOSUN GrowCam C4, 2K QHD WiFi Smart Camera for Grow Tent & VGrow Smart Grow Box, Supports 2.4GHz WiFi (Not 5GHz/6GHz), Timelapse, Night Vision, SD Card Storage, 2-Way Audio, App Control","NewItem","USD","41.79","41.79","1","0","1",,
"2026-05-14T07:52:23+00:00","22032648051",,"111-7344020-1357858","CustomerServiceIssue","330103CNJ","X001Z0D2H3","B074N2TTHP","VIVOSUN 48"" x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","39.75","39.75","1","0","1",,
"2026-05-14T07:49:40+00:00","22033731191",,"112-1203369-9389827","CustomerReturn","311001-5x10","X002N55JYN","B08HRTY8PY","VIVOSUN 10-Pack 5 Gallon Grow Bags, Reinforced Planter Fabric Pots for Gardening Black","NewItem","USD","14.48","14.48","1","0","1",,
"2026-05-14T07:07:42+00:00","22035363941",,"113-1518123-2293829","CustomerReturn","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","13.11","13.11","1","0","1",,
"2026-05-14T06:55:16+00:00","22034974661",,"112-2186425-1913847","CustomerReturn","305130-PEN","X001CXZH71","B06XKMH86J","VIVOSUN Digital pH and TDS Meter Kits, 0.01pH High Accuracy Pen Type pH Meter ± 2% Readout Accuracy 3-in-1 TDS EC Temperature Meter for Hydroponics, Pool and Aquarium, Yellow Blue, UL Certified","NewItem","USD","10.30","10.30","1","0","1",,
"2026-05-14T06:34:21+00:00","22033679611",,"112-5559071-0658652","CustomerReturn","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","2.55","2.55","1","0","1",,
"2026-05-14T06:29:45+00:00","22035474131",,,"Damaged_Warehouse","330101CNJ","X001Z0D25Z","B016MKY7C8","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","7.01","7.01","1","0","1",,
"2026-05-14T05:56:34+00:00","22034947521",,"111-1162662-6797007","CustomerReturn","311008-03x50J","X0013K75RD","B0132LPUTE","VIVOSUN 50-Pack 3 Gallon Grow Bags for Plants, Black-and-White Thick Plastic Bags for Potting Seedlings, and Rooting","NewItem","USD","9.71","9.71","1","0","1",,
"2026-05-14T05:54:06+00:00","22035541341",,"114-3826990-7273827","CustomerReturn","332823-100J","X002I4KK93","B086V9MW2Q","VIVOSUN Twist Ties, 328 ft (100m) PE-Coated Green Plant Ties with Cutter, Reusable & Flexible Tomate Ties for Plant Support, Indoor Outdoor Gardening, Cable Management, Home Office Organization","NewItem","USD","6.44","6.44","1","0","1",,
"2026-05-14T05:30:21+00:00","22031352861",,"114-1600770-0502652","CustomerReturn","LR-0001","X002Z3CAYF","B09BMQ4J34","VIVOSUN 2-Piece Leaf Rake Set - Adjustable Garden/Camping Rake with 15/9 Tines, Collapsing Tines & Telescopic Handle (64'' & 30'')","NewItem","USD","3.81","3.81","1","0","1",,
"2026-05-14T05:20:53+00:00","22031355571",,"113-4618701-3475463","CustomerReturn","330101CNJ","X001Z0D25Z","B016MKY7C8","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","15.41","15.41","1","0","1",,
"2026-05-14T05:17:33+00:00","22035356121",,"111-1162662-6797007","CustomerReturn","311008-03x50J","X0013K75RD","B0132LPUTE","VIVOSUN 50-Pack 3 Gallon Grow Bags for Plants, Black-and-White Thick Plastic Bags for Potting Seedlings, and Rooting","NewItem","USD","9.71","9.71","1","0","1",,
"2026-05-14T05:16:22+00:00","22031341701",,,"Damaged_Warehouse","332522J","X001C2JOIF","B06VV79ZTK","VIVOSUN Air Stones Disc 5 x 5 Inch with Shell for Aquarium, Fish Tank and Hydroponics Air Pump","NewItem","USD","3.14","3.14","1","0","1",,
"2026-05-14T05:12:09+00:00","22035345461",,"112-9611286-7516237","CustomerServiceIssue","VSE-UH075","X0049KTL0X","B0D626DZTN","VIVOSUN AeroStream U075 USB Humidifier, 750ml Cool Mist Mini Humidifier with 2 Mist Modes, Auto Shut-Off, Smart Remote Control with VGrow, Designed for Small Grow Tents/VGrow","NewItem","USD","16.36","16.36","1","0","1",,
"2026-05-14T05:06:08+00:00","22031763341",,,"Reimbursement_Reversal","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","-2.01","-4.02","-2",,"-2","21921852221","Lost_Warehouse"
"2026-05-14T05:05:41+00:00","22031763081",,,"Reimbursement_Reversal","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","-2.01","-4.02","-2",,"-2","21921852221","Lost_Warehouse"
"2026-05-14T05:05:13+00:00","22030078871",,,"Reimbursement_Reversal","311003-4J","X001375NH5","B01EWH83FU","VIVOSUN 6.5 Inch Gardening Scissors Hand Pruner Pruning Shear with Straight Stainless Steel Blades Orange 1-Pack","NewItem","USD","-2.01","-4.02","-2",,"-2","21921852221","Lost_Warehouse"
"2026-05-14T05:01:38+00:00","22035330021",,"113-6598172-0231453","CustomerReturn","330101CNJ","X001Z0D25Z","B016MKY7C8","VIVOSUN 10""x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","15.41","15.41","1","0","1",,
"2026-05-14T04:27:40+00:00","22031272831",,"113-2247293-4191402","CustomerReturn","311001-15x5NJ","X001F3MYOR","B00VWU37QG","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","12.35","12.35","1","0","1",,
"2026-05-14T04:19:25+00:00","22030490751",,"111-7344020-1357858","CustomerServiceIssue","330103CNJ","X001Z0D2H3","B074N2TTHP","VIVOSUN 48"" x 20.75"" Seedling Heat Mat and Digital Thermostat Combo Set, UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","39.75","39.75","1","0","1",,
"2026-05-14T03:54:33+00:00","22031206531",,"701-7562916-5673852","CustomerReturn","311021-25x5K","X002PDMXN3","B0885SVNRQ","VIVOSUN 5-Pack 25 Gallon Grow Bags Heavy Duty 300G Thickened Nonwoven Plant Fabric Pots with Handles Tan","NewItem","CAD","16.57","16.57","1","0","1",,
"2026-05-14T03:54:19+00:00","22030021781",,"701-8965896-9985840","CustomerReturn","VSF-AWE6-G2K","X004DZX6P5","B0BP1Y3CRM","VIVOSUN AeroWave E6 Gen2, Grow Tent Clip Fan 6”, EC Motor, Smart Control, Powerful Oscillating Fan, Local Timer, Weatherproof IP54, for Hydroponics Circulation Cooling, Black","NewItem","CAD","52.64","52.64","1","0","1",,
"2026-05-14T03:39:42+00:00","22032014441",,"701-5401082-5503402","CustomerReturn","VSA150SE-E25K","X003LX886H","B0BKPKKWYK","VIVOSUN Smart Grow System with the AeroLight A150SE, 150W LED Grow Light w/Integrated Circulation Fan & GrowHub Controller E25, Establish an Intelligent Grow Environment","NewItem","CAD","124.06","124.06","1","0","1",,
"2026-05-14T03:28:09+00:00","22033397551",,"111-8766869-1613855","CustomerReturn","330101NJ","X001YUGJ3X","B00P7U259C","VIVOSUN Durable Waterproof Seedling Heat Mat 10"" x 20.75"" UL & MET-Certified Warm Hydroponic Heating Pad for Germination, Indoor Gardening, Greenhouse","NewItem","USD","6.22","6.22","1","0","1",,
"2026-05-14T03:15:31+00:00","22031579241",,"113-2794643-6744225","CustomerReturn","AP-55","X003EHR8NT","B0BG2FG4H5","VIVOSUN Commercial Air Pump 1427 GPH 55W 90L/min 12 Outlet for Aquarium and Hydroponic Systems","NewItem","USD","43.61","43.61","1","0","1",,
"2026-05-14T03:14:26+00:00","22031975281",,"112-8737802-4394644","CustomerServiceIssue","311001-15x5NJ","X001F3MYOR","B00VWU37QG","VIVOSUN 5-Pack 15 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","12.57","12.57","1","0","1",,
"2026-05-14T02:57:33+00:00","22030368801",,"111-3062907-0672266","CustomerReturn","311001-20x5NJ","X001F11R3D","B00VWU2UDC","VIVOSUN 5-Pack 20 Gallon Plant Grow Bags, Heavy Duty Thickened Nonwoven Fabric Pots with Handles","NewItem","USD","9.15","9.15","1","0","1",,
"2026-05-14T02:45:55+00:00","22031110401",,"114-9632464-4408262","CustomerServiceIssue","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","15.23","15.23","1","0","1",,
"2026-05-14T02:20:56+00:00","22031465641",,"111-4102995-8305807","CustomerReturn","VSGB-15","X003H29LSB","B0BLBJ3YN1","VIVOSUN 5-Pack 15 Gallon Grow Bags, 500G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Vegetables, and Flowers","NewItem","USD","14.44","14.44","1","0","1",,
"2026-05-14T02:16:28+00:00","22029911831",,,"Damaged_Warehouse","VSGB-10","X003H2OUUP","B0BL8TRX3H","VIVOSUN 5-Pack 10 Gallon Grow Bags, 500G Thick Nonwoven Fabric Pots with Strap Handles, Multi-Purpose Rings, for Low Stress Plant Training Fruits, Vegetables, and Flowers","NewItem","USD","6.41","6.41","1","0","1",,
"2026-05-14T02:11:53+00:00","22031041981",,,"Damaged_Warehouse","VSN-WB110B1-US","X004XNGNED","B0D976XCDW","VIVOSUN 110 L/30 Gal Water Storage Bladder, Foldable and Portable Water Tank, Water Storage Bag Containers for RV, Camping, Garden, Irrigation, Drought Resistance, Firefighting","NewItem","USD","8.27","8.27","1","0","1",,
"2026-05-14T02:01:41+00:00","22031422921",,"113-0589365-8194606","CustomerReturn","332572J","X001Z5JQOB","B07L54HB83","VIVOSUN 800GPH Submersible Pump(3000L/H, 24W), Ultra Quiet Water Fountain Pump with 10ft. High Lift with 6.5ft. Power Cord, 3 Nozzles for Fish Tank, Pond, Aquarium, Statuary, Hydroponics Green","NewItem","USD","13.11","13.11","1","0","1",,
"2026-05-14T02:00:34+00:00","22030988171",,"111-8339226-5025063","CustomerServiceIssue","LH-001-6","X003S9ER5Z","B0C23Z53BP","VIVOSUN 6-Pair 1/8 Inch Adjustable Grow Light Hanger, Heavy Duty Rope Hanger with Reinforced Metal Gears, 8Ft. Long and 150 lbs Weight Capacity Rope for Grow Light, Inline Fan, Filters","NewItem","USD","16.78","16.78","1","0","1",,
"2026-05-14T01:28:06+00:00","22030941491",,,"Damaged_Warehouse","VSV-IFP4C","X004H4JKF7","B0DNSXKN4G","VIVOSUN 4"" Inline Exhaust Fan & Speed Controller, Low Noise Workshop 130 CFM Duct Fan for HVAC Ventilation, Vent Booster Fan in Grow Tents, Basements, Bathrooms, Kitchens, Attics and 3D Printer","NewItem","USD","6.39","6.39","1","0","1",,
"2026-05-14T01:28:05+00:00","22027820441",,,"Damaged_Warehouse","VSV-IFP4C","X004H4JKF7","B0DNSXKN4G","VIVOSUN 4"" Inline Exhaust Fan & Speed Controller, Low Noise Workshop 130 CFM Duct Fan for HVAC Ventilation, Vent Booster Fan in Grow Tents, Basements, Bathrooms, Kitchens, Attics and 3D Printer","NewItem","USD","6.39","6.39","1","0","1",,
