日期,国家,Order ID,金额
2022-01-25,,111-6723243-7994603,38.96
,,114-3911189-1825051,23.62
,,114-6000481-5087425,29.32
,,114-7279259-4686656,35.12
,,701-8390686-9504236,56.49
,,111-6031936-4508211,28.01
,,111-8233827-4730622,30.0
,,114-4734798-5382649,19.99
,,114-3562681-9849812,92.0
,,701-9656269-8494614,38.99
2022-01-26,,111-9867412-5245858,30.0
,,114-1363695-4323452,216.08
,,113-4523033-3440261,23.2
,,113-3841379-7835446,15.0
,,112-3660437-0601818,20.52
,,112-8998425-3827432,15.0
,,114-4200649-2648215,10.0
2022-01-27,,114-4400708-8336221,15.11
,,113-5447481-8451436,25.99
,,111-8653767-2109054,15.3
,,113-8007225-6997824,180.0
,,112-9733320-7604221,20.0
,,111-9027003-3304256,12.64
,,113-0691563-6211449,30.02
,,112-5598034-8561029,77.0
,,114-1716067-9201011,11.99
,,112-6043217-2349838,20.0
,,114-8822126-5421056,20.0
,,114-6699855-2437025,25.0
,,112-6658757-7912243,36.19
2022-01-28,,112-1624409-5265007,30.0
,,111-7898230-6228222,19.99
,,113-0457942-6714635,12.99
,,113-1951296-0718654,40.0
,,114-1478596-6228246,132.05
,,114-0690618-1905052,15.0
2022-01-29,,112-2051440-5505065,12.99
,,111-7262612-3655404,27.55
,,111-5305339-5048207,12.99
,,112-9712045-4657819,11.99
,,111-4518467-3829842,11.99
,,702-3242790-8397845,19.99
2022-01-30,,112-3325094-1393807,36.03
,,114-7575724-3978631,5.0
,,112-2530055-6693868,183.59
,,112-3174668-8931401,15.39
,,702-3896283-7708239,47.24
2022-01-31,,111-5199699-8555458,29.99
,,112-4909205-6220224,150.0
,,114-8022064-9945058,69.99
,,114-2639250-0970608,57.17
,,112-6533866-3404224,5.0
,,701-8199399-4703439,180.79
,,112-4037939-8460218,130.0
,,112-8671504-8995437,256.19
2022-02-01,,114-4934785-7428227,45.0
,,114-6434617-3408258,21.99
,,112-1845234-7254644,131.44
,,114-8531457-7609062,350.47
,,111-0976272-2303425,62.99
,,113-6700352-3377833,25.42
,,112-8253856-4243434,80.0
,,702-3194556-9813819,69.99
,,111-5695314-8189011,36.71
,,113-5028630-3595458,95.89
2022-02-02,,113-4540002-6300213,24.21
,,114-9606323-7889822,22.99
,,111-2003596-1421037,17.92
,,111-6153196-1573808,45.0
,,702-1191371-7295416,2.5
,,702-0611775-9701808,18.86
,,114-4343525-3614636,171.01
,,112-9552583-5263441,119.48
,,113-5881537-0206669,105.11
,,113-3838006-1817029,12.99
,,112-6758956-8201856,100.0
,,701-6318695-2146650,192.09
,,111-8465788-8416246,10.0
2022-02-03,,702-7802409-4794661,38.41
,,113-8492231-7009002,75.0
,,114-9638241-6868245,122.95
,,112-9901181-0009857,19.99
,,113-1374747-1443446,2852.0
,,113-9458048-8647432,30.0
,,114-4578277-3767452,12.99
,,702-0320377-9552229,41.99
,,113-3094836-9402620,21.19
2022-02-04,,112-8172662-6601815,25.22
,,111-1983407-3520267,39.95
,,702-6047045-4581833,24.14
,,113-4479299-3632206,28.99
,,112-5638245-7674619,13.0
,,114-7498366-7958654,5.94
,,111-6506871-0285008,62.99
,,111-4144702-8809067,99.99
,,114-4980915-1179429,20.0
,,111-5823855-0513007,20.99
2022-02-05,,111-8376320-6551455,10.0
,,702-1211642-4089046,41.99
,,113-0407835-8725856,54.98
,,111-4571800-9109833,15.99
,,111-5546790-2937065,14.97
,,111-3320013-1654632,99.99
,,702-1926141-9971466,28.95
,,701-9271784-0224248,115.95
2022-02-06,,112-7091975-9181002,117.27
,,112-9117002-4665004,10.84
,,111-2232373-8645860,32.99
,,701-3205835-3081020,69.99
,,701-5986304-7871407,80.0
2022-02-07,,114-5678040-5668227,24.01
,,112-0998038-3553056,15.99
,,112-5499509-7743442,135.47
,,701-7735767-8643419,172.45
,,113-5536564-1005831,33.96
,,112-6584331-0058644,50.0
,,112-2598774-0805036,75.0
,,113-8494032-2150616,15.0
,,111-0464540-8895453,30.65
,,113-3635703-9946622,15.99
,,114-3148447-0524269,394.79
,,114-1234146-5485844,15.0
2022-02-08,,112-3421707-6827427,12.99
,,111-7275083-2689012,35.09
,,114-8073763-8413046,10.0
,,701-3129672-8475452,56.49
,,112-5429083-1653814,50.0
,,112-9197357-8409016,42.39
,,113-2895741-5431443,19.99
,,114-2189497-4031409,13.77
,,701-2439970-1859458,20.48
,,112-3149987-9626620,28.81
,,112-3067682-1271466,30.99
,,113-6054315-7974644,12.0
,,113-7081394-9773039,79.99
,,114-5543974-3932250,225.71
,,113-7998191-6060246,86.66
,,112-4963521-2728231,20.0
2022-02-09,,114-7458547-2570668,219.99
,,112-7786149-9821801,21.05
,,113-2479365-7182632,12.99
,,114-7211010-5196238,15.0
,,111-8214508-4157847,38.45
,,701-6289247-0369820,20.0
,,113-8980448-1275467,28.1
,,111-0288116-6771461,13.59
,,111-4047521-4606618,12.99
2022-02-10,,114-5664703-5965862,45.99
,,114-7087610-9309811,24.98
,,113-3765539-2765062,36.5
,,111-3014472-1160244,20.0
,,113-8192663-9738641,89.95
,,112-3401874-2166621,33.55
,,702-1938224-9901003,41.99
2022-02-11,,111-4993167-8441809,25.0
,,701-6255384-9394624,269.99
,,113-6276127-1411410,33.41
,,111-8393506-6260217,99.99
,,114-3290649-8685067,15.99
,,111-2829739-8253048,13.77
,,112-6606523-5137040,13.99
,,702-5521851-5337815,45.99
2022-02-12,,111-5740111-0575419,90.94
,,113-2454552-2517822,80.0
,,112-1792306-3597009,21.39
,,112-1170061-4337005,69.99
,,701-9127059-1906658,42.54
2022-02-13,,702-3959756-1759467,10.0
,,111-7559001-7243418,6.99
,,113-5484958-8809861,19.84
,,113-2081197-6397848,12.0
,,114-1067258-1580267,30.0
,,113-0041652-9088258,30.0
,,112-5581629-2866659,323.99
,,111-7714258-1505047,75.85
2022-02-14,,113-7985497-7388223,23.0
,,113-0811477-4936237,60.0
,,702-5038066-5275465,44.99
,,702-0936756-2540226,45.99
2022-02-15,,113-0924545-7473816,229.49
,,114-8320939-0909025,26.2
,,113-9114665-7564257,125.92
,,111-5343424-6291432,39.99
,,111-2459194-1794627,30.51
2022-02-16,,701-9457535-8008218,36.99
,,112-6365779-1083429,40.78
,,701-9863547-0418654,22.59
,,111-2580661-2404222,19.99
,,112-8483832-6549000,12.56
,,113-3196163-2038634,39.31
,,113-0968331-2916207,160.86
,,113-2633636-4025049,31.79
2022-02-17,,112-5639143-2033813,38.63
,,114-6378369-6759435,17.03
,,112-9800617-6547435,24.37
,,702-8215897-5649002,89.99
,,112-9793589-3628233,96.96
,,111-7318750-5439448,17.47
,,113-9207040-1946622,62.99
,,114-3323110-0189013,20.13
,,112-0314937-6009805,81.69
,,113-3364743-2690642,5.0
,,114-7981607-2048238,100.0
,,112-0146035-2354605,35.21
2022-02-18,,111-8609369-2381867,24.87
,,111-1399850-6885855,30.73
,,112-0769470-5537812,27.81
,,114-4007614-4291413,13.99
,,112-2141735-7952244,62.99
,,112-2251183-9578653,24.89
,,113-8688197-0303434,79.01
,,114-2749904-5372253,114.47
,,113-9730751-4966649,69.99
,,111-8683095-6529821,16.96
,,114-4674830-5049833,23.82
2022-02-19,,111-8976889-7557850,13.99
,,702-5995529-1344268,26.24
,,113-9637864-1842608,32.09
,,113-6246218-7304214,50.0
,,112-4049892-2125844,49.34
,,111-4050601-0485058,41.99
,,114-7079025-3840261,14.0
2022-02-20,,112-6468987-9381869,20.92
,,111-1629790-1205865,20.0
,,113-3423354-7596203,40.0
,,111-7608218-9405817,25.48
2022-02-21,,111-3130257-5503456,15.02
,,112-4912742-2065819,14.03
,,112-1071626-8116266,15.0
,,114-9951464-5413848,180.19
,,113-8271052-9494616,10.0
,,114-9359061-2752256,26.93
,,112-7885205-6763428,10.0
,,114-4912821-5013824,6.64
,,112-3110789-2353861,50.0
,,114-2275191-8794627,100.0
,,114-9714419-3777847,50.0
2022-02-22,,111-5731132-4255410,16.99
,,111-7873091-2994616,30.0
,,111-2888277-0605043,19.99
,,111-3741777-3227427,15.0
,,113-0099053-8467408,20.0
,,111-2433701-0448245,20.0
,,702-8511788-1313032,69.99
,,114-6753026-8997069,60.0
,,113-4887931-9657036,22.12
2022-02-23,,111-0245694-9894627,11.99
,,111-8744228-1171463,16.79
,,111-4619220-1093058,10.0
,,112-8507352-8927434,16.99
,,113-4706927-8769821,13.99
,,112-4331897-5229816,15.99
,,112-0975899-1691401,30.3
,,114-7165945-7333835,24.22
,,111-1514745-5057069,49.83
2022-02-24,,111-0268652-3571418,123.59
,,113-8801589-9258621,27.92
,,114-8350454-9254617,51.93
,,112-3116874-6449059,19.99
,,112-9691109-1033009,213.49
,,114-3590033-4785058,10.0
,,113-8649942-9523468,30.0
,,112-8644315-0689057,14.0
,,114-8065987-9667439,12.14
,,113-1759834-6746607,72.99
,,112-5452548-5948253,20.0
,,114-2864101-7506614,20.0
,,113-7079261-1008243,24.69
2022-02-25,,112-6499527-8724258,92.22
,,113-4029839-0561855,45.0
,,114-0335947-1101046,31.99
,,114-5434175-0279407,16.99
,,114-5742356-9653009,10.0
,,114-8105276-7530633,5.0
,,112-5689431-4928215,64.49
,,114-9104547-2197035,13.99
,,111-3747082-2729054,23.99
,,113-1873202-7134648,19.99
,,113-5536156-4979424,41.99
,,114-3093105-4581001,20.0
2022-02-26,,114-3380526-5321065,179.22
,,112-7320073-0904224,29.55
,,113-8428851-9167457,5.0
,,702-1420652-1906633,16.99
,,701-9792788-8510662,74.99
,,113-7923974-0773805,99.99
,,112-8404673-2958636,30.23
,,114-7675373-4097802,25.04
,,113-1854926-6452216,19.9
,,111-1257801-7249829,118.79
,,701-7360068-9837031,41.38
,,113-3957159-2430644,11.6
,,112-3071278-8941830,129.99
,,114-1343336-4547465,20.0
,,112-4955629-8534651,20.0
,,112-4041858-9733828,183.08
2022-02-27,,114-8860616-0855421,110.31
,,114-1748956-9874614,75.99
,,112-0012798-4825047,149.26
,,113-3477812-3598638,105.99
,,702-4013568-7141827,76.83
,,702-2171921-5821053,45.19
,,111-9127667-3017058,25.0
,,113-6383292-4749029,163.02
,,114-9408130-9935438,95.03
,,112-5680085-8283411,40.0
,,114-8734938-5305019,85.59
,,112-9335810-7185001,9.2
,,111-6503111-0630626,20.0
,,112-7741490-7166658,20.0
2022-02-28,,114-6918917-1693029,60.0
,,701-3232938-3132257,69.99
,,112-3433339-1617026,30.0
,,112-1714673-9484239,13.8
,,113-8716338-8459464,25.0
,,114-2771772-9981849,19.99
,,113-6611037-9736209,15.0
,,113-5748849-0421837,163.2
2022-03-01,,114-9673528-1477022,65.71
,,112-0812281-0059457,5.0
,,701-0984475-2965065,40.67
,,114-8926628-2542648,70.0
,,112-1662686-2392258,95.39
,,114-0810384-1572267,7.99
,,702-9464658-4981801,46.61
,,701-0795426-6879464,15.0
,,113-1176814-8735413,18.99
,,112-1080180-3355459,119.34
,,114-2878710-9333852,40.0
,,111-2509932-2677833,30.0
,,114-7734756-3877810,19.99
,,111-9707442-7874645,43.67
2022-03-02,,113-1531920-2061821,24.82
,,113-7136745-7512217,27.73
,,701-5245806-7517869,38.99
,,113-8714878-0289004,27.37
,,111-3587892-2761804,60.3
,,112-0133732-3662600,10.0
,,112-8126215-9104228,40.0
,,111-1614839-8683462,23.01
,,114-4456632-2384246,70.11
,,111-9453307-4987468,13.99
,,112-8942242-1035437,19.99
,,113-4385602-3044214,86.39
,,701-8461094-4565806,20.0
2022-03-03,,702-1305941-9954609,67.79
,,114-0909835-6074630,26.23
,,113-9143429-7454620,119.25
,,112-9030129-0163441,31.44
,,112-7448525-9475449,13.99
,,114-2338454-1693051,40.0
,,113-6683448-2924260,28.44
,,111-4044081-5429000,22.18
,,112-3703354-7871432,19.99
,,113-5853010-4868231,60.0
2022-03-04,,114-0073724-9062667,19.99
,,111-3593914-0973835,104.99
,,701-9826261-0851424,16.99
,,114-2955072-0711469,8.0
,,113-0587099-6658643,12.71
,,701-0447471-8979455,15.0
,,111-1267010-8847418,15.0
,,112-1298250-2426664,27.66
,,111-8071634-1716260,16.99
,,112-1630564-7077839,25.0
,,111-4046742-5934628,13.99
,,112-6716089-3449013,19.34
,,111-6940618-0452235,22.04
,,112-5157957-2644240,55.79
,,111-4114064-7732228,49.21
,,111-9749911-1786611,49.21
,,111-7232466-5895404,159.99
2022-03-05,,112-6125583-3669056,11.7
,,113-5021011-3097043,160.11
,,114-0474028-9349814,39.8
,,702-5070157-4379417,41.39
,,111-6524245-7844221,23.1
,,114-0609965-6113802,14.15
,,111-0981387-1484222,7.98
,,113-4003873-0604210,32.64
,,114-5251661-8145065,78.1
,,701-5090068-2210619,10.0
,,702-4827977-1183431,10.0
,,113-8091748-9455430,108.99
,,114-3638373-0253038,29.77
,,111-7984555-6222666,86.99
,,114-5914522-2945039,11.99
2022-03-06,,111-0332592-2212244,40.0
2022-03-07,,113-0113290-6166634,30.2
,,111-6680065-0935458,20.0
,,702-3702263-5666628,84.99
,,114-9829504-9118627,10.0
,,112-4665817-6976269,20.0
,,112-4852205-8247405,39.98
,,114-0940708-0814661,19.34
,,112-6987251-4222601,13.71
,,112-9758989-6034667,45.99
,,112-2722816-5095454,5.0
,,114-8076119-4590668,62.99
,,114-6555281-9389826,65.99
,,113-8856268-9709028,7.98
,,114-9195083-2909005,28.26
,,111-5121519-9661859,49.95
2022-03-08,,112-2949377-9691418,50.0
,,112-9426628-5828267,15.0
,,111-8673312-5241864,16.99
,,114-4645311-8030624,19.99
2022-03-09,,112-0417015-6709869,85.99
,,702-5269417-4186646,20.99
,,112-8149710-7398633,49.78
,,114-7355055-2391413,21.19
,,111-6556591-2917063,28.99
,,113-0419460-4383450,22.63
,,113-5550750-5658650,25.99
,,111-1320796-5339456,16.1
,,114-0151402-6876248,21.19
,,111-9943260-6714629,70.0
,,113-4952894-0536215,17.47
2022-03-10,,114-6411536-6032245,20.0
,,111-5879012-6437820,15.0
,,112-3183350-9777014,29.81
,,112-4561496-5759406,57.43
,,701-7435185-7889048,198.76
,,701-4257980-7086614,40.67
,,112-4251543-4337058,10.0
,,111-0166283-8724217,16.65
,,112-0682131-4286657,19.99
,,111-7509105-0570624,13.99
,,114-0076428-1533030,15.37
,,113-1626033-5881819,39.98
,,702-8283349-5253057,124.99
,,112-1990029-8406612,70.0
,,114-4859117-9383412,26.26
,,112-4856060-5105802,10.0
,,113-0042644-1020267,200.0
2022-03-11,,114-6604143-2229015,5.0
,,111-6526664-3956228,5.0
,,113-8784171-8177022,19.99
,,701-5712853-9533865,37.54
,,702-4479977-0765045,160.95
,,111-0751686-8401832,29.99
,,113-6456473-4209063,27.05
,,112-2544657-6290647,99.99
,,114-8587719-9039423,65.99
,,701-9383796-8260236,60.0
,,701-2304082-1246645,125.99
,,113-6342563-8809046,23.39
2022-03-12,,113-2445456-1663418,21.19
,,701-3642043-7092216,25.75
,,114-3614502-8934661,28.88
,,114-8375041-3846618,23.47
,,113-9013776-6038613,23.64
,,113-2213490-0080225,95.99
,,701-1288496-7587433,40.94
2022-03-13,,112-6363624-8468251,28.91
,,113-7926423-4865010,208.98
,,112-5808074-9039415,24.49
2022-03-14,,113-8090450-6453838,27.23
,,112-4790563-9100257,89.87
,,111-7587828-3945825,13.99
,,111-8490407-6503435,110.45
,,111-7362158-6562611,27.0
,,701-5330281-1007424,39.99
2022-03-15,,111-4900249-1709005,40.0
,,113-1969442-0782601,90.0
,,113-1832186-2518603,24.0
,,114-4919800-1360248,45.0
,,113-4489830-9259465,32.93
,,112-4799126-6285003,74.11
,,113-6299257-0741801,50.59
,,112-4471889-2699403,17.33
,,113-0824865-4663410,117.69
,,113-8148383-8557048,30.0
,,111-7347855-8625816,89.99
,,112-4288871-2867445,22.32
,,701-1884928-1992202,76.99
,,112-4021416-6840257,13.99
,,112-1066429-7351467,85.59
,,111-9863469-3281055,30.0
2022-03-16,,114-1427873-5320205,2682.0
,,112-2409701-1210637,30.59
,,112-4445702-4777012,107.86
,,112-4770961-4019469,8.0
,,113-0369648-9589845,29.22
,,114-0386400-7094635,90.0
,,112-2114464-0454607,16.99
,,111-0773741-7739417,79.99
,,111-7842955-0916236,25.14
,,111-1729907-1770640,10.0
,,702-1498831-0432256,45.0
,,113-7070778-5273856,33.57
,,111-2483721-2333000,118.0
,,111-4680715-7594669,54.98
,,113-6416571-2363449,11.89
2022-03-17,,113-2828387-9244218,40.0
,,111-4650448-3076240,32.43
,,112-3277356-1121035,28.61
,,114-2823591-8689821,15.21
,,111-8158395-0513852,27.47
,,701-3572337-4037026,115.99
,,112-8067727-1217031,25.99
,,113-4783604-4972221,94.15
,,112-0758462-5213024,50.0
,,702-4224806-3744264,141.24
,,112-7451476-0706607,50.0
2022-03-18,,113-6600813-6136212,36.99
,,112-8711428-6577845,19.99
,,114-7224663-9606647,10.0
,,702-5771164-6832223,28.95
,,111-5730605-9433004,19.99
,,702-7483460-2329864,19.2
,,701-9291668-0186642,62.99
,,111-0511760-5236245,9.89
,,113-3944353-6752213,18.01
,,112-5153754-2645041,50.0
,,113-8426575-1787426,40.0
,,114-6430717-6999445,26.99
,,114-1329697-5330631,22.02
,,112-5280942-4409046,19.98
2022-03-19,,114-5415417-9313850,39.99
,,701-4078542-0988268,11.0
,,111-5225406-2759444,54.86
,,112-9689289-1293847,50.0
,,111-2398216-4473006,15.0
,,112-9198927-1126649,79.99
,,111-5503527-1628219,28.49
,,111-5987986-2196209,49.95
,,702-1819635-5121830,37.79
2022-03-20,,114-4609698-7556218,15.0
,,111-2113916-0149047,32.99
,,113-3471332-6977840,42.79
,,111-8592372-6861019,16.81
,,114-9119633-7402636,10.0
,,702-9804331-7068251,51.74
,,111-9507336-8787400,25.0
,,702-1813737-6814638,16.99
,,114-4214430-3299430,12.63
,,112-1061295-4615411,10.0
,,114-3279346-1067403,11.99
,,113-0708988-8545826,19.99
2022-03-21,,113-1530750-4649858,19.99
,,114-3283354-4732266,5.0
,,114-1894929-5337008,20.0
,,112-8124044-9827406,50.0
,,111-1833714-5507400,50.0
,,114-5645371-3708264,15.0
,,702-3102318-0657813,40.99
,,701-9428133-1279446,20.0
,,114-6904156-3300238,8.99
,,112-9545992-8070636,13.99
,,111-6293590-7733801,30.48
,,112-5669778-3042668,80.0
,,112-7562004-0778657,90.0
,,113-0003011-8573809,94.16
2022-03-22,,114-4912183-8468231,26.01
,,111-4518578-0178626,70.35
,,113-6167784-2093014,107.16
,,112-7533850-4755407,21.64
,,113-1229536-0755405,96.74
,,112-1645257-9898650,65.99
,,112-8048873-3445803,7.6
,,112-2318802-3129056,15.0
2022-03-23,,113-0213513-0729855,70.11
,,112-4549893-3065060,60.0
,,114-4600911-8766603,33.3
,,111-5035920-4252213,21.56
,,113-3988265-4437061,32.2
,,114-2208338-2612204,22.05
,,114-1028438-1770636,60.0
,,113-6137821-3362668,10.0
,,702-3385015-9871469,45.19
,,112-8164419-9454604,160.86
2022-03-24,,113-2533709-6417863,30.0
,,113-6748866-3310638,50.0
,,111-1533278-2874615,129.95
,,114-7418454-7669043,65.6
,,111-7890624-1639413,10.0
,,114-8209129-7680217,19.9
,,113-4246786-0533058,50.0
,,113-1658786-4008251,13.99
,,113-7271479-7630638,49.44
,,114-1607266-9591441,40.04
,,112-7327891-0981052,149.99
,,112-2422452-1229810,70.0
,,114-3773443-0439415,73.12
,,701-6860506-0467458,65.0
,,113-2956934-8394626,85.99
,,113-3403333-5908251,65.99
,,111-3316379-2798666,19.19
,,702-8379804-3245850,50.0
2022-03-25,,111-6685671-5945022,20.0
,,111-4359243-8189040,72.75
,,111-1653034-6721823,117.96
,,113-4753313-5493849,24.0
,,114-3002200-0076238,29.99
,,113-2374701-1401043,43.44
,,113-9559102-6111422,28.88
,,111-6911675-3617055,90.99
,,111-4788560-9054661,40.0
,,112-1309289-2037858,15.0
,,111-8230117-9822607,40.0
,,112-7400425-2457838,50.0
,,112-2208962-4118600,127.45
,,702-1606928-6496216,94.49
2022-03-26,,112-2222070-5789802,19.99
,,113-7354825-1934630,80.0
,,112-4791847-5672233,13.99
,,111-5651210-9173811,10.0
,,702-1513610-8874645,141.24
,,114-7531289-5037811,15.0
,,114-7275587-9437824,10.59
,,112-8319162-0919423,71.73
,,114-6951064-4474607,15.0
,,112-4034847-3983427,15.0
,,113-5740285-0015420,15.96
,,113-7545350-4616204,183.58
,,111-2627476-2914639,15.04
,,112-1792718-7741844,61.2
2022-03-27,,111-3007188-2037034,6.99
,,111-8982140-7030663,10.0
,,111-3797793-7749856,144.89
,,114-7913945-5759452,28.85
,,114-7657892-1354644,13.99
,,111-6473880-0759458,10.0
,,111-1740595-4368266,27.81
2022-03-28,,111-4657045-3021810,129.95
,,112-9454618-1291401,85.0
,,702-3783055-7924242,10.0
,,114-5803689-8657063,40.0
,,113-4385663-4097814,45.46
,,111-5844062-2689011,90.0
2022-03-29,,114-3010754-8481029,19.19
,,112-0987605-7899411,8.0
,,112-0296670-7845032,140.0
,,111-2627293-6107429,58.94
,,112-6708999-4911424,70.0
,,701-5430362-2964212,115.0
,,112-2871634-4290648,10.5
,,111-4072976-2197815,19.99
,,113-5275202-4120239,50.0
,,113-0619060-8181005,29.18
,,112-5062884-9837806,125.7
2022-03-30,,114-2899889-4091451,24.52
,,112-7059936-4113046,99.95
,,113-9277249-4761803,38.99
,,113-7440442-5109842,15.0
,,113-6008104-9261865,72.89
,,113-1591242-6080211,20.45
,,111-7149634-1990600,11.63
,,112-2048471-1956229,27.51
,,112-3854830-3720242,40.73
,,114-6498710-5567410,115.99
,,113-3686181-4105069,79.99
2022-03-31,,112-9768236-2965860,119.0
,,113-9076949-9421866,129.95
,,112-7439440-2305065,26.89
,,112-9150237-9221823,27.94
,,111-1615083-0667447,40.0
,,111-0401019-7022611,294.24
,,701-9630836-9697026,25.0
,,701-9796540-0760236,282.49
,,111-8946357-6756222,35.55
,,111-6933495-2679437,119.69
,,113-9596830-2399411,61.23
,,701-8929088-8617815,40.0
,,111-2815514-2605032,23.8
,,113-5805186-5091451,50.0
,,114-7700263-0797804,36.99
2022-04-01,,114-4934856-3933050,34.23
,,112-8355536-3117860,13.99
,,112-2296173-0201014,116.92
,,701-1183515-5334626,22.59
,,702-9149300-1616203,70.0
,,701-5834438-8063449,36.99
,,114-5996144-1445025,98.59
,,111-4819867-3402658,65.99
,,114-9289958-6066629,65.99
,,112-2074880-8047411,30.0
,,114-0194515-0381865,13.93
,,114-2603661-6885815,27.81
,,701-7338908-0769013,40.0
,,111-2468461-9687460,16.62
,,112-2784590-2741037,27.81
2022-04-02,,113-5112057-4509832,10.0
,,114-6934634-2586638,30.0
,,113-1277750-8015464,85.99
,,702-8209172-1079465,203.39
,,111-1118026-3563460,11.0
,,112-2330358-8901818,30.0
,,111-8713421-0711465,106.47
2022-04-03,,111-1445562-9921866,25.57
,,112-2987292-6140229,30.36
,,112-0354330-4006602,79.99
,,111-1032968-6973866,24.24
2022-04-04,,112-6709283-5638661,27.99
,,702-6295401-3998632,10.0
,,701-4935256-1001013,16.99
,,113-3720748-5596207,22.96
,,702-1487863-0260221,15.84
,,702-6103256-9142661,16.99
,,114-0693001-0879411,15.0
,,111-5814260-1918612,11.99
,,113-2343881-5846664,13.99
,,114-1665547-4675429,25.07
,,114-2976222-3642656,20.0
,,111-6545905-0817033,30.0
,,702-7843391-4704227,85.0
2022-04-05,,114-7121518-6453815,23.64
,,113-1062149-9873034,19.74
,,112-4441480-2903435,29.99
,,112-3691821-3692218,20.0
,,114-8125609-1868262,38.78
,,111-8665044-4343416,17.76
,,113-1042515-1435458,36.37
,,114-6573429-8101825,30.0
,,111-5856459-4316233,20.0
,,111-5119321-5281869,101.88
,,114-9729342-7092258,90.81
,,114-1608036-6242659,25.11
,,701-3117404-9341851,69.99
,,112-0440656-6305037,41.45
2022-04-06,,113-6289910-2169056,17.99
